Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	
5081	1	100	16	500	0.0428508	0.0117477	0.00397192	0.00777578	0.0311031	0.991385	0.0142357	0.991515	0.014122
5082	1	100	14	500	0.0462034	0.0126718	0.00428892	0.0083829	0.0335316	0.990499	0.0149516	0.990822	0.0144181
5083	1	100	13	500	0.0543712	0.0155256	0.00581416	0.0097114	0.0388456	0.989133	0.0145724	0.989133	0.0145724
5084	1	100	16	500	0.0321667	0.00843304	0.00249964	0.00593341	0.0237336	0.993368	0.0129401	0.993464	0.0129795
5085	1	100	15	500	0.0433513	0.0129191	0.00531103	0.00760806	0.0304322	0.991199	0.014315	0.991199	0.014315
5086	1	100	12	500	0.0409236	0.01202	0.00479407	0.00722591	0.0289036	0.991776	0.0139678	0.991808	0.0139868
5087	1	100	15	500	0.0438664	0.0131031	0.00541225	0.00769083	0.0307633	0.990969	0.0148411	0.991038	0.0148827
5088	1	100	17	500	0.0163695	0.00410765	0.00104219	0.00306546	0.0122618	0.996672	0.00902606	0.996682	0.00902955
5089	1	100	18	500	0.0171256	0.00440787	0.00122844	0.00317943	0.0127177	0.996319	0.0103965	0.996319	0.0103965
5090	1	100	17	500	0.0216169	0.00556935	0.00155746	0.00401189	0.0160476	0.995318	0.0120834	0.995835	0.0121815
5091	1	100	18	500	0.0189646	0.00500709	0.00138813	0.00361896	0.0139575	0.996055	0.00988358	0.996315	0.00997831
5092	1	100	14	500	0.015569	0.00411048	0.00124585	0.00286464	0.0114585	0.996805	0.00872752	0.996896	0.00840247
5093	1	100	18	500	0.0124799	0.00372195	0.000815913	0.00290604	0.00875795	0.996729	0.0107687	0.998134	0.00616224
5094	1	100	18	500	0.0291572	0.00818732	0.00135046	0.00683686	0.0209699	0.992302	0.017843	0.995598	0.0118922
5095	1	100	17	500	0.023061	0.00635264	0.000935402	0.00541723	0.0167083	0.994341	0.0157038	0.996894	0.010133
5096	1	100	19	500	0.0156598	0.00404596	0.00069754	0.00334842	0.0116138	0.99637	0.0118968	0.997313	0.0104842
5097	1	100	16	500	0.00511727	0.00149779	0.00058102	0.000916768	0.00361948	0.998764	0.00452704	0.998787	0.00452852
5098	1	100	16	500	0.010531	0.00288388	0.000972106	0.00191177	0.00764708	0.997845	0.00856311	0.997929	0.00857184
5099	1	100	14	500	0.00935664	0.00244537	0.000699275	0.00174609	0.00691127	0.998049	0.00815808	0.998093	0.00816743
5100	1	100	16	500	0.0190113	0.00469462	0.00109238	0.00360224	0.0143167	0.995923	0.0128723	0.99597	0.0128825
5101	1	100	16	500	0.0230594	0.00567442	0.00132817	0.00434625	0.017385	0.995319	0.0140213	0.995319	0.0140213
