Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	
5063	1	100	57	500	0.165127	0.12983	0.0641957	0.0656339	0.0352973	0.874364	0.0413639	1.09312	0.047851
5064	1	100	56	500	0.172512	0.131611	0.0631987	0.068412	0.0409009	0.873174	0.0439969	1.09315	0.049875
5065	1	100	59	500	0.166793	0.13028	0.0631637	0.0671163	0.0365133	0.873516	0.0440471	1.09518	0.0488055
5066	1	100	54	500	0.168795	0.132369	0.0637367	0.0686325	0.0364262	0.872468	0.0455822	1.09761	0.050422
5067	1	100	52	500	0.161481	0.131356	0.0636461	0.06771	0.030125	0.871684	0.0463677	1.0996	0.0518309
5068	1	100	64	500	0.175123	0.140004	0.0671663	0.072838	0.0351189	0.865586	0.0427499	1.10639	0.049836
5069	1	100	51	500	0.172343	0.141458	0.0689439	0.0725143	0.030885	0.861961	0.0483905	1.1095	0.0548676
5070	1	100	61	500	0.172217	0.143365	0.068885	0.0744803	0.0288513	0.86203	0.0439058	1.11397	0.0496328
5071	1	100	55	500	0.169298	0.14264	0.0679997	0.0746407	0.0266573	0.862636	0.0453092	1.11446	0.0501043
5072	1	100	46	500	0.168236	0.145077	0.070661	0.0744162	0.0231583	0.859211	0.0448946	1.11895	0.0498818
5073	1	100	53	500	0.174949	0.150341	0.0733799	0.076961	0.0246085	0.855055	0.0442176	1.12112	0.0514684
5074	1	100	54	500	0.180125	0.15258	0.0735448	0.0790356	0.0275445	0.85367	0.0455097	1.12273	0.0500314
5075	1	100	46	500	0.176181	0.153653	0.0749531	0.0786999	0.0225277	0.851539	0.0458705	1.12615	0.0495387
5076	1	100	45	500	0.181271	0.155857	0.0755139	0.0803434	0.0254139	0.849188	0.0454003	1.12651	0.050603
5077	1	100	51	500	0.189063	0.161332	0.0794044	0.0819275	0.0277308	0.844824	0.0474653	1.13143	0.0519056
5078	1	100	58	500	0.195173	0.163413	0.0796598	0.0837534	0.0317594	0.843664	0.0448779	1.13055	0.0513552
5079	1	100	57	500	0.190472	0.163865	0.0805775	0.0832873	0.0266071	0.843633	0.0455391	1.13413	0.0480999
5080	1	100	52	500	0.189524	0.162746	0.0808848	0.0818612	0.0267775	0.844267	0.0472195	1.13247	0.0494486
5081	1	100	49	500	0.188006	0.161209	0.0818993	0.0793093	0.0267976	0.84347	0.0438007	1.13217	0.0465836
5082	1	100	57	500	0.190556	0.163652	0.0818959	0.0817557	0.0269046	0.843105	0.0462722	1.13185	0.0491021
5083	1	100	53	500	0.191855	0.165882	0.084106	0.0817763	0.025973	0.841178	0.0440947	1.13447	0.0463542
5084	1	100	53	500	0.194819	0.166358	0.0841923	0.0821657	0.0284607	0.841278	0.0467085	1.1355	0.0498605
5085	1	100	53	500	0.191337	0.16754	0.0870752	0.0804648	0.0237972	0.837996	0.0506164	1.13574	0.0578736
5086	1	100	52	500	0.195082	0.168618	0.0876677	0.0809507	0.026464	0.838378	0.0438518	1.138	0.0493318
5087	1	100	52	500	0.193521	0.168473	0.0882122	0.0802612	0.0250474	0.839256	0.0443458	1.13939	0.0483629
5088	1	100	52	500	0.194041	0.168155	0.0885382	0.0796171	0.0258857	0.838938	0.0433837	1.13736	0.0479566
5089	1	100	57	500	0.196577	0.168157	0.0865973	0.0815599	0.0284194	0.839893	0.0446296	1.138	0.0471198
5090	1	100	54	500	0.197992	0.170868	0.0918805	0.078987	0.0271247	0.834602	0.0433241	1.14023	0.0484567
5091	1	100	49	500	0.198616	0.174604	0.0946796	0.0799248	0.0240118	0.832525	0.0439534	1.14387	0.0478013
5092	1	100	53	500	0.205685	0.180683	0.102755	0.0779282	0.0250019	0.826906	0.0454332	1.14962	0.0466928
5093	1	100	52	500	0.206844	0.183395	0.105477	0.0779177	0.0234494	0.824368	0.0449501	1.15162	0.0452729
5094	1	100	58	500	0.212869	0.186425	0.106145	0.0802801	0.0264441	0.82228	0.0457329	1.15059	0.0487014
5095	1	100	52	500	0.212045	0.188422	0.109829	0.0785931	0.0236234	0.821298	0.0435884	1.15632	0.0463362
5096	1	100	50	500	0.215486	0.191697	0.114729	0.0769675	0.0237896	0.818887	0.0448781	1.16052	0.0469068
5097	1	100	47	500	0.213301	0.190913	0.115138	0.0757746	0.0223885	0.818524	0.0445826	1.15922	0.0445631
5098	1	100	43	500	0.217498	0.19249	0.116058	0.0764327	0.0250081	0.817961	0.0445665	1.16031	0.0474624
5099	1	100	51	500	0.218307	0.19513	0.121268	0.0738616	0.023177	0.816231	0.0456727	1.16557	0.0443999
5100	1	100	47	500	0.222537	0.198392	0.124122	0.0742697	0.0241447	0.812462	0.0433567	1.16621	0.0449574
5101	1	100	47	500	0.224793	0.201975	0.129336	0.0726394	0.0228179	0.809352	0.045069	1.16969	0.04561
